Wall time,Step,Value
1670325854.241923,1500,1.7428570985794067
1670325863.111176,3000,1.675675630569458
1670325871.751968,4500,1.8700000047683716
1670325880.027971,6000,1.809999942779541
1670325887.934848,7500,2.1500000953674316
1670325896.1211672,9000,2.9600000381469727
1670325904.122012,10500,3.690000057220459
1670325912.0863419,12000,4.610000133514404
1670325919.989024,13500,5.559999942779541
1670325927.669698,15000,6.309999942779541
1670325934.953595,16500,6.75
1670325942.443147,18000,7.599999904632568
1670325949.701256,19500,8.199999809265137
1670325957.105407,21000,8.770000457763672
1670325964.619512,22500,9.029999732971191
1670325972.140596,24000,9.329999923706055
1670325979.439414,25500,9.539999961853027
1670325986.959188,27000,9.890000343322754
1670325994.4627469,28500,9.600000381469727
1670326002.1234539,30000,9.460000038146973
1670326009.6515431,31500,9.390000343322754
1670326017.5234969,33000,9.539999961853027
1670326025.1794271,34500,9.520000457763672
1670326032.617069,36000,9.600000381469727
1670326040.10178,37500,9.680000305175781
1670326047.60766,39000,9.899999618530273
1670326055.144953,40500,10.15999984741211
1670326062.688417,42000,10.619999885559082
1670326070.179949,43500,10.6899995803833
1670326077.6844742,45000,10.8100004196167
1670326084.970248,46500,10.890000343322754
1670326092.614209,48000,10.930000305175781
1670326100.02679,49500,10.859999656677246
1670326107.4590452,51000,11.010000228881836
1670326114.8253381,52500,11.180000305175781
1670326122.078658,54000,11.220000267028809
1670326129.505688,55500,11.359999656677246
1670326136.947594,57000,11.569999694824219
1670326144.4756732,58500,11.75
1670326151.9087942,60000,11.970000267028809
1670326159.5166662,61500,12.140000343322754
1670326166.9286861,63000,12.09000015258789
1670326174.374805,64500,11.369999885559082
1670326181.5768142,66000,11.069999694824219
1670326189.025321,67500,11.260000228881836
1670326196.551666,69000,11.449999809265137
1670326203.856537,70500,11.600000381469727
1670326211.196089,72000,11.470000267028809
1670326218.6584692,73500,11.100000381469727
1670326226.256182,75000,11.279999732971191
1670326233.699042,76500,11.5
1670326241.1416378,78000,11.699999809265137
1670326248.6432772,79500,11.760000228881836
1670326255.889285,81000,11.59000015258789
1670326263.017285,82500,11.75
1670326270.403425,84000,11.75
1670326278.0134668,85500,12.140000343322754
1670326285.610711,87000,12.699999809265137
1670326292.9726,88500,12.449999809265137
1670326300.302788,90000,12.489999771118164
1670326307.570774,91500,12.329999923706055
1670326314.781847,93000,12.449999809265137
1670326322.054264,94500,12.520000457763672
1670326329.3450618,96000,12.34000015258789
1670326336.575689,97500,12.390000343322754
1670326344.0127292,99000,12.289999961853027
1670326351.316001,100500,12.289999961853027
1670326358.500496,102000,12.300000190734863
1670326365.6345909,103500,12.390000343322754
1670326372.85957,105000,12.369999885559082
1670326380.2036538,106500,12.260000228881836
1670326387.6383328,108000,12.34000015258789
1670326394.89638,109500,12.15999984741211
1670326402.442871,111000,12.239999771118164
1670326409.9253278,112500,12.260000228881836
1670326417.396678,114000,12.390000343322754
1670326424.7060852,115500,12.489999771118164
1670326432.082735,117000,12.289999961853027
1670326439.3690581,118500,12.260000228881836
1670326446.551639,120000,12.09000015258789
1670326453.90369,121500,11.770000457763672
1670326461.1093671,123000,11.75
1670326468.272546,124500,11.770000457763672
1670326475.827801,126000,11.319999694824219
1670326483.08444,127500,11.1899995803833
1670326490.207741,129000,10.850000381469727
1670326497.426923,130500,11.130000114440918
1670326504.739336,132000,11.300000190734863
1670326512.0094771,133500,12.300000190734863
1670326519.137302,135000,12.550000190734863
1670326526.3502169,136500,12.670000076293945
1670326533.6373708,138000,13.239999771118164
1670326541.330823,139500,13.720000267028809
1670326548.663637,141000,13.970000267028809
1670326555.7170072,142500,14.430000305175781
1670326562.706229,144000,14.800000190734863
1670326569.8730292,145500,14.899999618530273
1670326577.231871,147000,15.010000228881836
1670326585.08031,148500,15.270000457763672
1670326592.5096478,150000,15.220000267028809
1670326600.1016362,151500,15.140000343322754
1670326607.490956,153000,15.1899995803833
1670326614.838776,154500,15.130000114440918
1670326622.194269,156000,15.279999732971191
1670326629.657566,157500,14.770000457763672
1670326637.166123,159000,14.600000381469727
1670326644.565205,160500,14.0600004196167
1670326651.911689,162000,13.779999732971191
1670326659.280617,163500,13.8100004196167
1670326666.6127129,165000,14.020000457763672
1670326674.286224,166500,13.890000343322754
1670326681.746055,168000,13.970000267028809
1670326689.1085172,169500,14.020000457763672
1670326696.7994082,171000,14.4399995803833
1670326704.304451,172500,14.90999984741211
1670326711.588376,174000,15.029999732971191
1670326718.8297431,175500,15.489999771118164
1670326726.19413,177000,15.449999809265137
1670326733.5831108,178500,15.579999923706055
1670326740.825783,180000,15.90999984741211
1670326748.310515,181500,16.190000534057617
1670326755.609479,183000,16.3799991607666
